Order ID,Customer ID,Order Date,Customer Name,Region,State,Category,Product,Quantity,Sales,Discount %,Net Sales,Profit,Payment Mode,Salesperson
ORD-11788,1160,2025-04-28 13:45:39,Customer 393,West,Gujarat,Furniture,Desk,2,26754.11,0,26754.11,2370.27,UPI,A. Kumar
ORD-10042,1239,2025-04-28 15:33:31,Customer 9,Central,Chhattisgarh,Accessories,Mouse,5,4879.17,10,4391.25,878.21,Credit Card,P. Sharma
ORD-11010,1214,2025-04-29 00:54:43,Customer 269,Central,Madhya Pradesh,Office Supplies,File Folder,2,344.7,0,344.7,65.89,Cash,P. Sharma
ORD-10505,1081,2025-04-29 10:15:37,Customer 354,South,Tamil Nadu,Office Supplies,File Folder,1,205.64,10,185.08,43.83,Net Banking,R. Singh
ORD-10778,1299,2025-04-29 12:29:47,Customer 57,North,Delhi,Office Supplies,Notebook,4,1084.36,0,1084.36,193.15,UPI,P. Sharma
ORD-10389,1286,2025-04-30 04:47:05,Customer 230,Central,Chhattisgarh,Accessories,USB Hub,3,3581.66,5,3402.58,437.47,Credit Card,P. Sharma
ORD-11156,1427,2025-04-30 07:41:43,Customer 15,Central,Madhya Pradesh,Furniture,Table,2,21562.71,5,20484.57,2811.19,UPI,A. Kumar
ORD-10009,1227,2025-04-30 15:21:08,Customer 431,North,Punjab,Furniture,Table,3,31434.73,5,29862.99,5238.31,Debit Card,A. Kumar
ORD-11889,1277,2025-04-30 19:37:47,Customer 54,North,Haryana,Electronics,Laptop,4,254339.04,10,228905.14,46467.47,UPI,A. Kumar
ORD-11641,1180,2025-04-30 23:22:41,Customer 324,North,Delhi,Electronics,Smartphone,2,62998.02,10,56698.22,9511.67,Cash,R. Singh
ORD-10070,1329,2025-05-01 01:38:24,Customer 265,Central,Madhya Pradesh,Furniture,Desk,5,64268.57,0,64268.57,6658.24,Debit Card,K. Yadav
ORD-10711,1254,2025-05-01 01:41:48,Customer 210,East,Jharkhand,Furniture,Sofa,1,23294.39,5,22129.67,3999.32,UPI,K. Yadav
ORD-11704,1423,2025-05-01 04:59:27,Customer 254,South,Tamil Nadu,Electronics,Tablet,1,22140.2,0,22140.2,5451.91,Credit Card,K. Yadav
ORD-10258,1158,2025-05-01 05:31:32,Customer 269,West,Gujarat,Electronics,Tablet,5,115039.58,15,97783.64,16948.51,Net Banking,R. Singh
ORD-10881,1192,2025-05-01 07:32:06,Customer 6,Central,Madhya Pradesh,Furniture,Office Chair,5,50022.4,10,45020.16,3885.19,Net Banking,P. Sharma
ORD-10444,1076,2025-05-01 10:05:34,Customer 461,West,Gujarat,Office Supplies,Notebook,2,628.15,0,628.15,85.7,Credit Card,A. Kumar
ORD-11836,1332,2025-05-01 11:37:30,Customer 346,East,West Bengal,Electronics,Monitor,4,78557.17,5,74629.31,14219.16,Net Banking,K. Yadav
ORD-10787,1235,2025-05-01 17:32:20,Customer 194,South,Kerala,Accessories,Keyboard,2,3868.19,15,3287.96,428.35,Credit Card,N. Gupta
ORD-11093,1241,2025-05-01 19:43:05,Customer 338,South,Tamil Nadu,Electronics,Smartphone,3,89117.74,10,80205.97,8501.1,Debit Card,A. Kumar
ORD-11287,1060,2025-05-02 05:02:01,Customer 49,Central,Madhya Pradesh,Furniture,Sofa,3,71497.77,10,64347.99,15646.36,Debit Card,A. Kumar
ORD-10090,1119,2025-05-02 05:24:27,Customer 20,South,Karnataka,Accessories,Backpack,4,9839.66,15,8363.71,1185.31,Net Banking,N. Gupta
ORD-11207,1067,2025-05-02 09:25:49,Customer 96,North,Uttar Pradesh,Electronics,Monitor,5,100729.07,10,90656.16,10924.49,Credit Card,P. Sharma
ORD-10178,1017,2025-05-02 09:35:51,Customer 393,East,West Bengal,Office Supplies,File Folder,2,394.65,15,335.45,81.32,UPI,A. Kumar
ORD-10256,1173,2025-05-02 11:32:47,Customer 290,North,Uttar Pradesh,Electronics,Monitor,3,53309.08,0,53309.08,11589.39,Net Banking,N. Gupta
ORD-11767,1165,2025-05-02 13:23:00,Customer 215,West,Goa,Furniture,Sofa,2,55924.99,10,50332.49,8278.14,Credit Card,R. Singh
ORD-11724,1141,2025-05-02 15:43:41,Customer 175,West,Rajasthan,Accessories,Keyboard,5,9153.23,10,8237.91,1824.91,UPI,S. Verma
ORD-10633,1233,2025-05-02 18:26:10,Customer 395,East,West Bengal,Furniture,Sofa,1,25164.36,10,22647.92,4386.31,Cash,P. Sharma
ORD-10021,1161,2025-05-02 19:23:47,Customer 289,North,Haryana,Accessories,Mouse,2,1838.53,10,1654.68,412.11,Net Banking,S. Verma
ORD-11405,1297,2025-05-03 00:38:06,Customer 137,Central,Madhya Pradesh,Office Supplies,Notebook,5,1699.36,10,1529.42,302.79,Debit Card,P. Sharma
ORD-10297,1141,2025-05-03 01:56:21,Customer 262,North,Haryana,Office Supplies,File Folder,1,174.33,15,148.18,16.77,Cash,S. Verma
ORD-11149,1028,2025-05-03 09:49:01,Customer 428,Central,Chhattisgarh,Electronics,Laptop,5,327499.34,10,294749.41,41833.62,Credit Card,N. Gupta
ORD-11838,1267,2025-05-03 12:44:47,Customer 39,North,Delhi,Furniture,Bookshelf,1,7602.53,10,6842.28,1710.22,Credit Card,R. Singh
ORD-11308,1170,2025-05-03 23:59:59,Customer 174,East,Jharkhand,Accessories,Backpack,4,10611.79,5,10081.2,1767.12,Net Banking,P. Sharma
ORD-11027,1213,2025-05-04 01:45:08,Customer 72,Central,Madhya Pradesh,Furniture,Office Chair,3,28398.8,10,25558.92,3694.22,Debit Card,R. Singh
ORD-10045,1317,2025-05-04 04:11:42,Customer 361,South,Kerala,Electronics,Tablet,5,99312.23,10,89381.01,8006.0,UPI,R. Singh
ORD-11715,1323,2025-05-04 13:08:07,Customer 296,East,West Bengal,Office Supplies,File Folder,2,338.14,5,321.23,25.79,Net Banking,N. Gupta
ORD-10310,1284,2025-05-04 14:35:44,Customer 369,East,Odisha,Accessories,Backpack,3,8198.06,10,7378.25,1058.81,Net Banking,S. Verma
ORD-10383,1163,2025-05-04 17:07:57,Customer 14,North,Delhi,Furniture,Table,1,11086.48,5,10532.16,2477.08,Net Banking,K. Yadav
ORD-10988,1186,2025-05-04 19:55:25,Customer 436,Central,Chhattisgarh,Electronics,Laptop,1,70357.62,15,59803.98,13517.36,Credit Card,N. Gupta
ORD-10930,1431,2025-05-05 11:57:17,Customer 115,Central,Madhya Pradesh,Furniture,Bookshelf,4,29634.75,5,28153.01,3707.93,Credit Card,S. Verma
ORD-10105,1236,2025-05-05 13:08:08,Customer 272,South,Telangana,Accessories,Webcam,4,12784.39,0,12784.39,1104.46,Cash,A. Kumar
ORD-10142,1179,2025-05-05 18:58:21,Customer 12,Central,Chhattisgarh,Electronics,Laptop,3,197544.7,15,167913.0,22457.78,Credit Card,S. Verma
ORD-10201,1205,2025-05-05 23:20:37,Customer 44,West,Rajasthan,Electronics,Monitor,2,34847.55,15,29620.42,4634.29,UPI,N. Gupta
ORD-10041,1053,2025-05-06 02:21:10,Customer 144,West,Rajasthan,Furniture,Table,5,48665.13,5,46231.87,8984.15,UPI,N. Gupta
ORD-10872,1028,2025-05-06 18:05:06,Customer 260,Central,Madhya Pradesh,Electronics,Headphones,3,14160.73,10,12744.66,1749.55,Net Banking,P. Sharma
ORD-10048,1358,2025-05-06 20:30:03,Customer 408,North,Delhi,Office Supplies,Pen Set,1,282.2,20,225.76,20.28,Cash,N. Gupta
ORD-10785,1175,2025-05-07 01:21:04,Customer 387,North,Punjab,Electronics,Monitor,2,39722.54,0,39722.54,6744.83,Net Banking,K. Yadav
ORD-11630,1025,2025-05-07 06:34:26,Customer 13,East,Odisha,Furniture,Bookshelf,5,34452.9,5,32730.26,6706.14,Credit Card,P. Sharma
ORD-10098,1131,2025-05-07 07:23:16,Customer 108,North,Punjab,Office Supplies,Printer,5,80407.54,10,72366.79,8820.67,Cash,R. Singh
ORD-10427,1278,2025-05-07 09:50:08,Customer 210,South,Kerala,Office Supplies,Stapler,2,732.29,15,622.45,149.32,UPI,A. Kumar
ORD-10635,1331,2025-05-07 20:31:51,Customer 225,West,Goa,Electronics,Monitor,3,59477.81,15,50556.14,11506.3,Credit Card,N. Gupta
ORD-11709,1048,2025-05-07 22:44:25,Customer 59,Central,Madhya Pradesh,Electronics,Smartphone,5,143407.87,10,129067.08,29956.38,UPI,S. Verma
ORD-10033,1039,2025-05-07 23:25:23,Customer 289,North,Uttar Pradesh,Accessories,USB Hub,5,6111.26,0,6111.26,999.65,Net Banking,P. Sharma
ORD-11858,1193,2025-05-08 04:36:46,Customer 303,East,Bihar,Electronics,Smartphone,1,30892.47,10,27803.22,2433.8,Debit Card,N. Gupta
ORD-10707,1094,2025-05-08 05:20:49,Customer 144,North,Delhi,Furniture,Table,5,48783.49,10,43905.14,5548.51,UPI,P. Sharma
ORD-10246,1300,2025-05-08 10:23:06,Customer 359,South,Karnataka,Electronics,Tablet,2,40234.12,5,38222.41,4813.81,Cash,R. Singh
ORD-11404,1050,2025-05-08 13:01:10,Customer 296,Central,Chhattisgarh,Furniture,Desk,4,54125.66,10,48713.09,6124.81,Credit Card,A. Kumar
ORD-10933,1048,2025-05-08 15:45:13,Customer 233,West,Goa,Furniture,Sofa,5,128543.15,15,109261.68,23894.38,Cash,N. Gupta
ORD-11015,1078,2025-05-08 16:24:33,Customer 295,East,Bihar,Office Supplies,Printer,5,68170.28,10,61353.25,10041.06,UPI,P. Sharma
ORD-11899,1147,2025-05-08 20:05:07,Customer 51,Central,Chhattisgarh,Furniture,Desk,3,39341.31,15,33440.11,7010.75,Credit Card,R. Singh
ORD-11780,1103,2025-05-08 20:53:50,Customer 430,Central,Madhya Pradesh,Electronics,Smartphone,4,131402.22,10,118262.0,28591.03,Debit Card,N. Gupta
ORD-10193,1216,2025-05-08 23:55:16,Customer 336,West,Goa,Office Supplies,Stapler,1,418.82,10,376.94,71.32,Credit Card,S. Verma
ORD-11206,1351,2025-05-09 04:40:42,Customer 342,South,Telangana,Accessories,Backpack,4,10098.73,0,10098.73,2093.97,Debit Card,P. Sharma
ORD-11491,1120,2025-05-10 17:33:20,Customer 120,East,Bihar,Office Supplies,Pen Set,5,1132.09,15,962.28,189.24,UPI,A. Kumar
ORD-10180,1008,2025-05-10 18:19:56,Customer 200,North,Haryana,Accessories,Backpack,3,6948.18,20,5558.54,863.55,UPI,R. Singh
ORD-10365,1002,2025-05-10 20:00:53,Customer 210,East,Odisha,Office Supplies,File Folder,5,914.92,15,777.68,82.64,UPI,K. Yadav
ORD-11537,1352,2025-05-10 22:37:17,Customer 326,East,Bihar,Office Supplies,Printer,2,30664.83,10,27598.35,6515.77,UPI,S. Verma
ORD-11653,1148,2025-05-11 05:00:58,Customer 114,South,Kerala,Furniture,Bookshelf,4,28424.89,0,28424.89,6649.78,UPI,S. Verma
ORD-11184,1093,2025-05-11 12:22:27,Customer 422,South,Karnataka,Accessories,Keyboard,1,1750.75,5,1663.21,321.71,Net Banking,R. Singh
ORD-11317,1403,2025-05-11 13:15:43,Customer 107,Central,Chhattisgarh,Furniture,Desk,2,23179.33,10,20861.4,4073.08,Net Banking,N. Gupta
ORD-11979,1073,2025-05-11 16:37:10,Customer 369,North,Delhi,Furniture,Table,3,30167.44,10,27150.7,4914.87,Net Banking,N. Gupta
ORD-10468,1151,2025-05-11 21:55:29,Customer 50,East,Jharkhand,Furniture,Table,5,49537.29,15,42106.7,8560.85,Credit Card,K. Yadav
ORD-11906,1037,2025-05-12 00:09:31,Customer 337,North,Haryana,Office Supplies,Stapler,4,1712.91,0,1712.91,178.64,Credit Card,S. Verma
ORD-11203,1320,2025-05-12 02:52:22,Customer 434,Central,Madhya Pradesh,Electronics,Smartphone,5,150220.79,0,150220.79,36722.72,UPI,S. Verma
ORD-10583,1031,2025-05-12 09:54:51,Customer 47,East,West Bengal,Accessories,Webcam,1,3166.21,0,3166.21,607.44,Credit Card,P. Sharma
ORD-10661,1341,2025-05-12 09:56:08,Customer 343,North,Uttar Pradesh,Furniture,Sofa,4,109227.69,15,92843.54,14472.48,Cash,R. Singh
ORD-10868,1199,2025-05-12 15:53:36,Customer 60,Central,Chhattisgarh,Electronics,Headphones,1,5170.24,10,4653.22,720.41,Credit Card,S. Verma
ORD-10478,1179,2025-05-12 17:39:17,Customer 128,South,Kerala,Electronics,Smartphone,1,27052.37,10,24347.13,2919.42,Cash,R. Singh
ORD-11016,1363,2025-05-13 00:31:58,Customer 239,East,Jharkhand,Accessories,USB Hub,3,4131.34,10,3718.21,704.23,Net Banking,K. Yadav
ORD-10412,1150,2025-05-13 01:16:39,Customer 454,Central,Chhattisgarh,Furniture,Table,2,18637.43,15,15841.82,3591.52,Cash,N. Gupta
ORD-11646,1024,2025-05-13 08:14:36,Customer 458,East,West Bengal,Furniture,Office Chair,5,48548.82,15,41266.5,5124.71,Credit Card,K. Yadav
ORD-10929,1146,2025-05-13 08:43:10,Customer 444,East,West Bengal,Furniture,Desk,5,66615.67,10,59954.1,6214.67,Net Banking,K. Yadav
ORD-10087,1178,2025-05-13 22:08:28,Customer 8,East,Jharkhand,Electronics,Tablet,2,44096.08,0,44096.08,4698.26,UPI,A. Kumar
ORD-10753,1234,2025-05-14 03:40:56,Customer 131,Central,Madhya Pradesh,Accessories,Mouse,2,1989.26,5,1889.8,228.03,Cash,R. Singh
ORD-11238,1147,2025-05-14 04:55:17,Customer 57,North,Punjab,Electronics,Headphones,1,4564.73,15,3880.02,909.63,Credit Card,P. Sharma
ORD-11507,1217,2025-05-14 11:22:14,Customer 66,North,Haryana,Accessories,Webcam,3,9866.32,10,8879.69,1792.69,UPI,S. Verma
ORD-10717,1357,2025-05-14 15:31:31,Customer 354,North,Punjab,Accessories,Mouse,3,2779.87,10,2501.88,333.89,Credit Card,P. Sharma
ORD-10666,1071,2025-05-14 17:55:26,Customer 402,East,Jharkhand,Electronics,Headphones,4,21621.93,5,20540.83,4758.91,Credit Card,S. Verma
ORD-10579,1433,2025-05-14 18:34:19,Customer 231,North,Haryana,Electronics,Smartphone,5,160521.02,5,152494.97,24066.21,Debit Card,K. Yadav
ORD-11576,1111,2025-05-14 21:32:23,Customer 15,Central,Chhattisgarh,Office Supplies,Notebook,5,1480.76,5,1406.72,241.67,Net Banking,R. Singh
ORD-11155,1110,2025-05-15 05:43:23,Customer 323,North,Haryana,Electronics,Tablet,2,49842.44,5,47350.32,6983.15,Cash,N. Gupta
ORD-11328,1215,2025-05-15 07:50:55,Customer 235,Central,Madhya Pradesh,Furniture,Table,1,9681.58,10,8713.42,1164.53,Credit Card,K. Yadav
ORD-11907,1128,2025-05-15 16:23:11,Customer 117,Central,Chhattisgarh,Electronics,Smartphone,3,86176.63,10,77558.97,7805.59,Cash,A. Kumar
ORD-10995,1056,2025-05-15 21:11:50,Customer 273,Central,Chhattisgarh,Accessories,Webcam,2,7892.98,10,7103.68,1268.5,Debit Card,K. Yadav
ORD-10456,1099,2025-05-16 02:03:36,Customer 308,North,Haryana,Electronics,Laptop,5,357390.78,15,303782.16,25342.55,Net Banking,N. Gupta
ORD-10996,1205,2025-05-16 03:13:24,Customer 113,North,Uttar Pradesh,Accessories,USB Hub,1,1190.14,15,1011.62,133.32,UPI,N. Gupta
ORD-11803,1439,2025-05-16 04:44:08,Customer 349,West,Maharashtra,Electronics,Laptop,3,176393.4,10,158754.06,32343.02,Net Banking,P. Sharma
ORD-11756,1330,2025-05-16 05:55:26,Customer 337,North,Uttar Pradesh,Furniture,Desk,2,24059.88,15,20450.9,2279.86,Debit Card,P. Sharma
ORD-10267,1274,2025-05-16 06:56:02,Customer 28,North,Punjab,Office Supplies,File Folder,5,876.44,0,876.44,167.21,Cash,S. Verma
ORD-11668,1199,2025-05-16 12:41:45,Customer 441,Central,Chhattisgarh,Accessories,Backpack,5,12816.79,10,11535.11,2131.37,Cash,R. Singh
ORD-10039,1361,2025-05-16 15:41:17,Customer 273,South,Tamil Nadu,Office Supplies,File Folder,4,725.22,15,616.44,128.39,UPI,K. Yadav
ORD-10391,1202,2025-05-16 16:39:47,Customer 6,West,Goa,Office Supplies,Notebook,2,577.43,10,519.69,65.82,Debit Card,R. Singh
ORD-10920,1162,2025-05-16 18:04:56,Customer 454,West,Maharashtra,Electronics,Headphones,2,9526.15,5,9049.84,1093.33,Credit Card,K. Yadav
ORD-11481,1035,2025-05-16 23:34:25,Customer 289,East,Jharkhand,Accessories,Mouse,3,3075.45,15,2614.13,466.9,Cash,K. Yadav
ORD-10515,1258,2025-05-17 03:18:22,Customer 485,South,Kerala,Electronics,Tablet,4,100401.07,5,95381.02,17411.44,Credit Card,P. Sharma
ORD-10818,1330,2025-05-17 07:24:17,Customer 420,East,Bihar,Office Supplies,Stapler,3,1362.91,15,1158.47,128.37,Debit Card,K. Yadav
ORD-11175,1117,2025-05-17 08:07:56,Customer 293,North,Punjab,Office Supplies,Pen Set,1,241.8,10,217.62,22.39,Cash,S. Verma
ORD-10430,1047,2025-05-17 17:16:42,Customer 187,South,Telangana,Electronics,Tablet,1,21979.72,5,20880.73,2179.74,Cash,N. Gupta
ORD-10722,1261,2025-05-18 11:48:06,Customer 223,South,Kerala,Furniture,Desk,2,22096.43,15,18781.97,2439.2,Debit Card,S. Verma
ORD-10366,1337,2025-05-18 14:39:35,Customer 467,Central,Chhattisgarh,Furniture,Desk,5,64115.99,15,54498.59,4780.99,Cash,A. Kumar
ORD-11948,1383,2025-05-18 16:23:39,Customer 476,Central,Madhya Pradesh,Furniture,Desk,2,23305.36,15,19809.56,2206.98,Credit Card,R. Singh
ORD-11529,1214,2025-05-18 21:14:54,Customer 139,North,Uttar Pradesh,Electronics,Tablet,4,96693.48,10,87024.13,12819.29,Credit Card,A. Kumar
ORD-11212,1117,2025-05-18 22:29:29,Customer 53,South,Tamil Nadu,Office Supplies,Notebook,2,661.13,0,661.13,60.72,Net Banking,A. Kumar
ORD-11586,1013,2025-05-19 00:11:42,Customer 300,East,Bihar,Office Supplies,Printer,5,76560.71,15,65076.6,5952.9,Net Banking,A. Kumar
ORD-10940,1364,2025-05-19 08:49:11,Customer 250,East,Jharkhand,Furniture,Office Chair,2,16552.09,15,14069.28,3123.84,UPI,P. Sharma
ORD-11315,1228,2025-05-19 08:56:40,Customer 142,North,Delhi,Electronics,Smartphone,3,82974.82,10,74677.34,15225.28,Cash,P. Sharma
ORD-10913,1243,2025-05-19 09:02:12,Customer 152,East,West Bengal,Furniture,Table,5,52812.83,15,44890.91,9715.21,Cash,P. Sharma
ORD-11843,1416,2025-05-19 13:40:51,Customer 173,East,West Bengal,Electronics,Monitor,1,16647.62,10,14982.86,2639.07,Debit Card,N. Gupta
ORD-11702,1044,2025-05-19 19:00:31,Customer 312,North,Delhi,Electronics,Tablet,4,91263.3,0,91263.3,13157.85,Credit Card,S. Verma
ORD-11525,1276,2025-05-19 21:38:58,Customer 232,West,Goa,Electronics,Headphones,3,15086.45,10,13577.81,2363.7,Cash,P. Sharma
ORD-10146,1304,2025-05-19 23:07:48,Customer 361,West,Rajasthan,Accessories,USB Hub,1,1260.18,15,1071.15,236.26,Credit Card,K. Yadav
ORD-10153,1291,2025-05-20 12:56:39,Customer 144,East,Odisha,Electronics,Monitor,5,87409.64,5,83039.16,17979.17,Credit Card,S. Verma
ORD-11240,1419,2025-05-20 23:40:04,Customer 452,South,Telangana,Office Supplies,Printer,5,81843.79,20,65475.03,14693.33,UPI,A. Kumar
ORD-11639,1171,2025-05-21 02:20:36,Customer 353,South,Karnataka,Electronics,Monitor,1,16349.84,5,15532.35,3222.64,Debit Card,P. Sharma
ORD-10991,1296,2025-05-21 07:51:06,Customer 348,West,Gujarat,Office Supplies,Printer,5,75521.69,5,71745.61,16848.43,Credit Card,P. Sharma
ORD-11485,1049,2025-05-21 08:09:07,Customer 62,South,Kerala,Electronics,Monitor,4,79643.08,15,67696.62,14556.65,Cash,P. Sharma
ORD-10376,1340,2025-05-21 09:21:52,Customer 116,West,Goa,Accessories,Keyboard,1,1948.37,15,1656.11,302.48,Net Banking,K. Yadav
ORD-11331,1148,2025-05-21 17:13:49,Customer 365,South,Telangana,Electronics,Headphones,3,14823.29,5,14082.13,2197.37,Net Banking,R. Singh
ORD-11871,1432,2025-05-21 21:05:42,Customer 480,East,West Bengal,Electronics,Headphones,3,16646.9,15,14149.86,2572.32,Debit Card,K. Yadav
ORD-11676,1055,2025-05-22 02:00:48,Customer 133,South,Telangana,Furniture,Sofa,4,91314.67,5,86748.94,16353.93,Cash,N. Gupta
ORD-10075,1231,2025-05-22 02:16:58,Customer 420,East,Bihar,Office Supplies,Notebook,4,1318.21,10,1186.39,202.5,Net Banking,K. Yadav
ORD-10259,1160,2025-05-22 05:24:01,Customer 14,Central,Madhya Pradesh,Office Supplies,Printer,2,31393.99,10,28254.59,2605.13,Credit Card,S. Verma
ORD-11590,1403,2025-05-22 08:40:48,Customer 359,South,Telangana,Accessories,USB Hub,2,2372.04,10,2134.84,492.08,Cash,A. Kumar
ORD-10925,1086,2025-05-22 09:04:18,Customer 227,North,Uttar Pradesh,Accessories,USB Hub,3,3603.93,5,3423.73,681.8,Cash,K. Yadav
ORD-10073,1295,2025-05-22 10:09:43,Customer 14,East,Bihar,Office Supplies,Stapler,1,447.72,5,425.33,93.07,Debit Card,N. Gupta
ORD-11744,1089,2025-05-22 12:44:44,Customer 190,West,Maharashtra,Accessories,Mouse,3,2893.84,10,2604.46,429.01,Debit Card,A. Kumar
ORD-11376,1100,2025-05-23 00:24:52,Customer 302,West,Gujarat,Accessories,Mouse,1,978.32,5,929.4,109.1,Net Banking,K. Yadav
ORD-10503,1106,2025-05-23 10:00:55,Customer 381,East,West Bengal,Electronics,Smartphone,5,163050.6,15,138593.01,27682.15,Debit Card,K. Yadav
ORD-10686,1201,2025-05-23 12:24:13,Customer 115,Central,Madhya Pradesh,Accessories,Backpack,2,4708.69,0,4708.69,445.06,Credit Card,S. Verma
ORD-11393,1354,2025-05-23 16:03:27,Customer 417,North,Uttar Pradesh,Electronics,Smartphone,5,166494.73,5,158169.99,37687.93,Debit Card,R. Singh
ORD-11938,1262,2025-05-23 17:47:53,Customer 494,South,Kerala,Accessories,Mouse,4,3399.43,0,3399.43,763.38,Cash,R. Singh
ORD-10739,1141,2025-05-23 19:20:50,Customer 7,South,Telangana,Electronics,Smartphone,5,139536.02,0,139536.02,23671.29,UPI,R. Singh
ORD-10510,1331,2025-05-23 19:46:30,Customer 226,West,Goa,Electronics,Smartphone,1,32765.6,0,32765.6,5834.16,UPI,S. Verma
ORD-10816,1253,2025-05-24 04:09:44,Customer 93,South,Tamil Nadu,Furniture,Table,5,54882.54,0,54882.54,7288.3,Debit Card,P. Sharma
ORD-11312,1390,2025-05-24 13:27:12,Customer 407,South,Kerala,Accessories,Backpack,3,7421.7,0,7421.7,1550.19,Cash,K. Yadav
ORD-11900,1107,2025-05-24 17:23:01,Customer 382,North,Punjab,Furniture,Sofa,4,113106.1,5,107450.8,20282.81,Credit Card,P. Sharma
ORD-11700,1247,2025-05-24 20:22:37,Customer 307,Central,Madhya Pradesh,Office Supplies,Notebook,5,1412.04,10,1270.84,154.43,Debit Card,K. Yadav
ORD-10705,1140,2025-05-25 02:11:09,Customer 402,West,Rajasthan,Office Supplies,Notebook,4,1255.73,10,1130.16,176.05,Cash,N. Gupta
ORD-10051,1146,2025-05-25 05:10:55,Customer 239,South,Telangana,Accessories,Webcam,5,16471.15,10,14824.03,3145.55,UPI,R. Singh
ORD-10857,1286,2025-05-25 10:26:50,Customer 232,Central,Chhattisgarh,Accessories,USB Hub,2,2686.87,10,2418.18,470.61,Cash,K. Yadav
ORD-10154,1074,2025-05-25 11:06:14,Customer 397,South,Karnataka,Electronics,Monitor,2,33496.97,5,31822.12,6230.45,UPI,P. Sharma
ORD-11769,1018,2025-05-25 11:53:04,Customer 161,North,Haryana,Accessories,Webcam,3,10243.8,5,9731.61,1718.03,Credit Card,A. Kumar
ORD-11045,1086,2025-05-25 13:22:50,Customer 466,West,Maharashtra,Electronics,Tablet,1,25151.38,5,23893.81,3005.27,UPI,S. Verma
ORD-10575,1073,2025-05-25 13:47:10,Customer 462,West,Goa,Electronics,Headphones,2,10138.92,15,8618.08,1523.8,UPI,N. Gupta
ORD-10435,1098,2025-05-25 13:49:16,Customer 472,Central,Chhattisgarh,Furniture,Bookshelf,2,14144.03,5,13436.83,1679.07,Credit Card,S. Verma
ORD-10362,1287,2025-05-25 16:35:40,Customer 255,North,Uttar Pradesh,Furniture,Bookshelf,2,13885.87,0,13885.87,2425.21,Net Banking,K. Yadav
ORD-11728,1214,2025-05-25 21:27:01,Customer 14,South,Karnataka,Electronics,Headphones,4,22099.41,20,17679.53,1957.29,Credit Card,R. Singh
ORD-10950,1405,2025-05-25 22:20:19,Customer 449,Central,Chhattisgarh,Office Supplies,File Folder,3,575.52,5,546.74,107.29,Cash,S. Verma
ORD-11069,1418,2025-05-26 04:12:22,Customer 123,North,Punjab,Furniture,Desk,1,12210.87,10,10989.78,2716.88,Credit Card,A. Kumar
ORD-10331,1224,2025-05-26 07:11:03,Customer 22,Central,Madhya Pradesh,Furniture,Table,1,11008.84,15,9357.51,1072.28,Cash,A. Kumar
ORD-11746,1206,2025-05-26 17:38:09,Customer 9,West,Goa,Electronics,Smartphone,4,137273.68,5,130410.0,10932.99,Net Banking,S. Verma
ORD-11785,1060,2025-05-26 20:27:25,Customer 452,West,Gujarat,Electronics,Headphones,3,15776.05,0,15776.05,2526.87,UPI,K. Yadav
ORD-10709,1093,2025-05-27 00:43:44,Customer 324,East,Odisha,Electronics,Laptop,4,235264.01,20,188211.21,22142.42,UPI,A. Kumar
ORD-11764,1058,2025-05-27 01:46:32,Customer 332,Central,Chhattisgarh,Office Supplies,Notebook,3,958.09,0,958.09,159.23,UPI,A. Kumar
ORD-11272,1220,2025-05-27 02:20:25,Customer 230,North,Punjab,Office Supplies,Pen Set,3,803.02,10,722.72,130.49,Cash,A. Kumar
